House_Age,Number_of_Occupants,Temperature,Humidity,Day_of_Week,Is_Holiday,Appliance_Usage,Outdoor_Light_Intensity,Window_Open,Hour_of_Day,AC_Usage,Heater_Usage,Total_Energy_Consumption
10,6,26.20552820565553,65.46929558564455,6,0,1.4872688744964744,4312.6555736904975,0,13,0.7808537650350684,0.9333794268372513,4.92
36,4,28.05471214831653,42.00510808612075,1,0,1.2465616357765792,2672.063386907972,0,9,0.0,0.7153751847656418,2.4
8,2,20.554971709725493,41.380381026828076,3,0,2.225169897156383,4518.921535701133,0,1,0.15356026229042852,0.8482098676354033,4.07
20,3,32.95993690501764,60.40271886756597,1,1,2.055540121968753,3930.9851802192657,0,1,0.0,0.659251683393224,4.03
32,2,21.778235596996726,36.44293638399695,3,1,0.9180069150427044,4275.368690431519,1,6,1.2872931736125386,0.7099112977282004,4.01
14,3,27.916054514725538,80.9927115198224,4,0,1.3721559358811752,3557.1441511831063,0,23,0.7439494279036736,0.8336310835950345,4.99
28,2,23.68363742048943,53.420438242589285,0,0,0.5,5595.8194210811525,0,21,1.6299553543343381,1.0151197643925818,4.79
46,1,20.228430516263725,54.73351054823598,0,1,1.14878005845232,2781.015535527694,0,4,0.0,0.39018534300464813,3.05
24,1,12.181994604351477,64.48772944447008,0,0,1.840159725442007,3190.6966865003546,0,3,1.3061416510028059,1.231678497447303,5.86
15,6,15.80570702054636,71.06467771997269,5,0,3.9898476258585003,3794.491265914159,1,23,1.1229393882361116,0.1187686193535179,6.91
22,4,27.883677696579586,47.142507369615025,5,1,3.2130400402883255,3877.25603731209,0,19,1.4195175496822179,0.0,5.36
30,2,25.7616864802478,65.38162446277204,4,0,2.823499971838866,2641.9750980976214,0,7,1.1962508520898976,1.1502544846864717,7.27
4,2,24.96326212702867,66.27569763290703,6,0,4.665287661558679,1605.5856997928736,1,3,1.4994189686691402,0.0,7.55
13,4,29.77076621651749,77.00819825044437,3,0,0.7075808358098057,4426.651791992026,0,22,1.7547514905065826,1.6280714202702333,5.3
23,5,17.103926032628195,47.96679593676143,4,1,2.4323003635300653,4393.05531064362,0,0,2.142256886173903,1.7179974466658048,6.98
8,6,19.6398627241965,66.28378553947722,0,0,4.535442368176886,6043.401802138733,1,3,1.9959239295265987,0.6601708093813812,8.73
18,2,19.978168572682957,63.563100715223015,0,0,1.9926568928859343,5502.200894853506,1,17,1.2151860112929787,0.7957463107613079,5.27
12,6,15.306251294487044,61.40356144466899,6,0,1.6722200854003078,4079.4122280413094,0,3,1.7622604411082365,0.0,4.69
31,2,18.00418585995856,21.82719684806743,0,0,3.317338119386463,3189.7392429536267,0,18,0.0,0.8936496734662729,4.8
14,2,16.63750114946459,73.85634650195983,3,0,1.9432809678262482,5354.028739847954,0,8,1.287475553840756,1.3011681032297782,5.85
34,5,14.150698497091977,70.59225625250133,3,0,3.759300240326888,2981.766204558601,0,2,1.3224406837953504,0.6495560193217651,6.95
18,1,17.51537303977661,64.89964164643717,1,0,3.331490857222988,5071.420630867644,0,20,1.0878972552159405,0.7403604170570063,6.64
34,6,21.6708887404633,45.86548183125505,6,0,2.3095093464785093,2278.2561729514127,1,6,1.6195279929640467,0.2588988147928313,4.83
11,4,30.93550453693325,79.71646327032322,1,0,3.4805728239222358,6359.017969807308,1,21,0.6580686383431988,0.35347180349677265,6.08
41,6,16.903761836139832,54.13073843650648,6,0,2.264452263652194,2718.1468667377585,1,13,0.0,0.0,3.43
12,5,27.3673137907209,62.29726622745434,2,1,2.632712375415961,2812.0112227313166,0,16,1.8939679855537985,1.766340886601336,7.84
49,3,23.105911217429988,37.82229706709313,3,0,3.085243036183505,1712.1742748976458,1,13,1.0475657836270698,0.6862181385630838,5.11
15,3,24.184852135609642,50.29473256368453,4,0,2.1104631665147124,3523.201161810622,0,0,0.0,1.2057237993422962,4.62
31,5,22.723932447657226,56.01392265828156,3,0,4.010288579212818,4523.153138222109,1,3,1.3099823216883093,1.1675528237292698,7.43
49,5,12.732473849492003,41.78717155632595,1,1,2.569985290877945,3282.6808419339045,1,0,0.9966060677697068,0.4375778085780752,5.02
29,1,16.741685921818103,45.10625323988974,6,0,2.789647828917237,2933.581304658521,0,20,0.7317962171827028,0.676688360485513,4.64
26,6,24.867897756342842,63.03856886303541,5,0,1.1836095158507198,2261.0675001983836,1,3,0.8685470700762586,0.2644522127382526,4.16
18,6,22.230949472172657,70.68810017293274,6,0,1.855458063655409,4335.811846998418,0,8,0.2539917681400389,1.076267005069494,4.69
32,3,13.771482102848728,33.15143748919024,0,1,2.662884086793214,4834.436468636952,0,21,0.646887484269637,0.38888770773266035,5.18
22,4,20.912643267006413,89.44186074734199,6,0,3.368735239858341,4196.294412018432,1,4,0.3847502244358725,0.8304135177444121,6.46
38,6,24.96181308979388,42.024180455759385,1,1,3.9129308370253426,4830.712020017195,0,13,2.0451837097758974,0.19596208390975545,6.7
17,2,15.730866314653635,39.469649692953055,1,0,1.4393200988112749,2541.753119556041,1,20,0.4818781881698093,1.0175213177092919,3.98
23,2,20.01681273935435,77.95840528421374,5,0,1.6733817529325896,3240.5091141566495,1,4,2.0252700743318774,1.3467209124623931,6.25
24,1,29.59182397119315,65.34099981980526,1,0,1.2701508827446033,3759.556453072987,0,4,0.7262754807310794,1.5092741526535087,5.36
8,1,24.94658257447953,69.57706448069166,2,0,2.9936127910392845,5533.044766404029,0,18,0.9119960196127834,0.5842754512258387,5.82
41,3,29.93330431167833,42.33331632843111,2,0,3.913329365378788,5526.0848928428895,0,3,0.4186733249727964,0.16684270558420222,5.59
6,4,20.11826520706076,61.77764833167153,2,0,2.3420268190493707,4951.902800825529,0,23,0.5103530098310392,1.453588858269422,6.38
5,4,27.40842538336721,93.34419320368691,6,0,2.558374408925816,4922.352568956454,1,9,1.4709829423051086,0.27456794257929906,5.52
44,5,16.84213529278071,42.19867953609761,4,0,2.6325303604218973,3053.149365552286,0,11,0.7254726124625811,0.9310881669720956,5.39
29,1,26.15162331939303,65.97695662199229,2,1,2.030929865693647,4123.96456175295,1,5,1.9964678605479986,1.797798194375846,6.5
28,6,18.425212508756065,43.3842656729417,4,0,1.2786917057462752,1999.8880945828907,0,10,1.5289646636908,0.6377683789145265,4.58
11,2,24.28579626887988,39.332041992359805,3,0,3.5599627905435116,4922.276312683635,0,4,2.409259008123163,0.6817166044662047,7.11
1,6,24.53852604388696,51.275633417475625,6,0,2.65425319019945,3700.6477619678944,1,4,0.0,0.25540654178125444,4.48
43,2,25.441166709247106,54.540212460166956,3,1,1.9518193934793349,6450.0578584127925,0,15,1.9263891652230343,1.8842848147004707,6.96
19,3,16.959541673679116,52.46563299918086,2,1,5.505126804092558,4313.310695393028,0,5,2.7752040901457997,1.3503204199807446,10.85
9,2,23.58214893993493,53.91918096890635,3,0,2.4971646115639445,3093.683383256094,1,8,0.2806444025914021,1.019364089326488,4.54
27,6,22.125456774459792,88.02506605900754,3,0,0.7879797590875834,3671.6822041083715,1,5,0.7163990373698785,1.3926883099624252,4.84
34,6,28.27210205836233,80.61656555256246,6,1,3.154808863336365,3242.6996050312655,1,15,0.32912145864726705,0.178313655296659,5.59
44,4,18.79926276136415,57.619685512633765,0,0,0.6584582032013957,3302.1678161208465,1,21,1.6835372591254392,0.43669198914667234,4.14
4,4,15.469036013865363,56.43495473624496,2,0,2.966011852269976,3973.2121533501213,0,20,0.5780192780110197,0.8933391197698076,5.98
36,1,13.77337251002842,76.77546158193951,6,0,2.939464506625483,2815.870038968035,1,20,1.643735792591845,0.5753987661014025,6.71
18,6,20.571598879444924,66.03285280352536,2,1,3.8798868138896996,3930.0770335914085,1,5,0.8089100233650163,0.36601228902350486,6.22
15,3,19.865630595791725,58.996364230102614,1,0,1.4976911342997803,1631.0720014443687,1,12,0.527990583530737,0.9119932813648891,4.12
13,2,20.496884075958423,88.69765569363358,1,0,2.206337547698853,4192.728796042687,0,5,1.9079962526729635,1.0616979182324975,6.45
19,1,20.52018825745692,42.059543478637565,3,0,2.4309258708294226,3088.5964889577067,0,22,1.2427843529156855,1.0813908796788936,5.02
49,5,28.97207835062745,54.80295734520194,1,0,3.3657559923219904,2381.82320509089,0,19,0.2905099890489887,0.4622754315629943,5.07
6,5,21.264924716883073,52.942997652448746,0,1,2.9342429908025545,4868.9159727230135,0,15,0.8024973305121904,2.146285390095357,6.81
48,2,27.656429833465317,62.02974813928508,2,0,3.018792756810144,1877.2316137092816,0,22,0.9571698883248891,0.2558228092221726,5.83
12,2,23.921403946640982,39.14655458345164,0,0,3.718825988081244,4749.799875927456,1,12,0.3811717882612258,1.345356746795546,6.22
37,2,17.436064635040232,62.077780457230645,2,0,2.277850360420444,4562.7272846001815,1,15,1.250634297955489,0.15715267358956697,4.84
17,4,22.0423275067662,50.910025634658034,4,0,3.962726229526645,2929.688543700656,1,21,2.4219471279717344,1.1524242884301445,8.14
23,2,29.72763271129562,70.54580852078506,5,0,2.4116642562294928,3670.5738335065703,1,20,1.1332022339663477,0.7619215176378709,6.08
26,5,27.075843096657785,50.31343791355485,2,1,3.3954611043891316,4318.815152357631,1,11,0.3656985312974609,0.0,5.28
29,2,28.012544985281053,46.42802726216821,5,0,2.004486109893642,4278.358894815834,0,10,0.0,0.0,3.07
33,6,24.524129898395227,65.36113047373946,5,0,3.0950310914291586,5096.5880982560475,0,18,0.43475868913876425,1.0529931293034416,6.07
27,3,19.613680721984267,56.69068161225986,6,0,3.658151140023125,4878.386782780629,0,2,1.2270212822802906,1.3282200176546963,7.35
25,5,30.20025520074007,51.11374113420295,0,0,1.4179276752990182,5241.99717233304,0,20,1.8010700203993455,1.486490469067164,5.08
10,3,24.79743692748072,52.055671241794826,3,0,3.44434981541203,5380.237578939734,1,1,0.0,0.0,4.77
47,5,26.654509849812303,47.76096040389434,1,0,2.678755722447862,4136.749367055916,0,0,0.0741651723073875,0.6269351002283585,4.31
23,1,22.542683369779493,85.92147598169207,1,0,4.538395560210391,3651.1459803026382,0,12,1.2032164124641922,0.01652640829555807,7.34
21,6,16.83306762751444,63.238139114981664,6,0,2.2361066580111504,3854.5688736297157,1,2,0.0,1.0893413579574334,4.78
21,5,23.974735374304615,66.52156556698834,6,0,2.7934942298290184,3590.1740962037056,0,23,1.4428695256889543,0.8483036309846174,6.01
43,6,30.46974041179063,62.82387368547617,0,0,2.3439265311894943,5737.376612633248,0,5,2.0870797442215836,1.661769188712305,7.58
13,5,26.041268293243792,59.228920429819986,1,0,3.1628414086066736,3090.2164141137496,1,1,0.8144366721701982,0.8933940581232676,6.05
37,3,24.769176641516015,48.71464331477921,3,0,0.5,5361.1698435603275,0,10,1.5755836026300671,0.0,2.95
33,3,17.70056023631865,44.63135060382531,1,0,1.0896205912016506,3421.925264722053,0,7,0.31829270789563846,0.0,2.4
24,5,29.61521865995652,48.64755704149709,4,0,3.1685650332148603,5325.745049534606,0,8,1.5972284321658763,1.4344462984890773,6.95
44,5,28.736201345438943,64.9067894614631,2,0,2.5265206799140674,4872.409334874227,0,11,1.240182496873297,0.02528869947278689,5.21
11,4,13.088715475737196,48.514944011149204,6,1,0.5,3952.9585946763855,0,1,0.8592409584312722,0.5017260535850012,3.2
17,6,26.644577369276284,74.42944957546204,6,0,1.8659350536548378,4310.97580491526,0,17,1.4500171864309803,0.7371124066292511,5.79
4,6,20.75272093258991,80.41705051664513,4,0,2.1071682405357954,2668.4484835699936,0,8,2.159415795290914,0.6455487762591823,6.71
47,6,23.4583839970282,29.052724768163863,2,0,2.0149051517771683,4692.988647818808,1,22,0.570402513873336,0.2880066264351242,3.48
25,6,17.912030860767448,79.03456607623238,6,0,3.4315557299499586,5136.7588698202635,0,3,0.01305763007108418,0.38843801573743797,5.93
30,1,22.603838554372587,38.35977728642028,4,0,3.7563604424414336,5605.422400550896,0,11,0.402178056427163,0.5077663668589663,5.98
9,1,16.49859114326381,51.072907156177635,1,0,0.5,3610.1646769247877,1,12,0.18272672563823456,0.8063874263757882,2.71
21,2,17.983800608898143,57.2473954298363,1,0,2.380518329486243,6640.156846886293,0,3,0.6380001137029143,1.2062602144612298,5.41
20,5,24.58847638598882,23.735009266149486,3,0,2.613748175346386,3618.8343125933657,1,14,0.0,0.6919574495749922,4.14
19,5,18.215892952819903,44.70753180513846,4,0,1.0183706038880145,3460.0536173862693,0,16,1.112491701870311,0.5201715776731475,3.51
19,5,24.144557575223146,57.547344524070624,6,0,3.7531168551306187,3799.6346839872485,1,7,1.3338682959857953,0.9476864340979229,7.34
12,5,22.54859925072287,36.68665071909366,2,0,2.8709834904901665,3810.678253285278,0,7,0.3795311040340077,0.232985416548671,4.7
37,6,33.9098406794679,36.046794359870404,5,0,3.3505133858523073,2279.4763603597185,1,8,3.0,0.7720923610686423,8.18
42,6,18.766008964171725,82.82634711807201,2,0,2.054208793961419,2642.3728330005497,1,18,2.4694641370818777,0.4910968090844278,6.84
17,1,20.318904220012193,56.996570047842276,1,0,1.7210753710532036,2533.8876180235247,0,9,1.1332795470629193,0.8350385334214514,4.65
37,3,18.417565417243093,70.16934456280893,1,0,1.9305748660347377,4282.123474248887,0,10,2.651788164797229,0.48038630411527977,5.99
48,4,29.148635556972003,83.93961734609832,6,0,2.3899685497345944,5795.700493412722,1,13,1.4699840231616057,1.6155998931838282,7.19
39,6,22.532364418926118,67.19993063065397,1,1,2.0744929284000047,3198.006114644637,0,2,3.0,1.5118464506066123,8.4
28,6,21.193090522178956,47.49482553771025,5,0,3.405556396348539,3845.866464454989,0,9,0.8333433468888879,0.0,5.11
41,6,25.851496310172777,46.08467852619585,4,0,5.166043773826226,3030.6905738862442,0,1,1.4268597701028576,0.308070763973919,7.63
35,3,17.649201921202945,63.039120918711866,2,0,3.082560977572641,4792.265102492141,0,17,2.3767259254761264,0.2662026153542294,7.19
47,3,15.289174058923777,65.43934709461968,4,0,0.552755352847794,4320.683224496824,1,7,0.0,1.0134046909059795,2.95
48,1,23.425745166191327,58.982427266332046,6,1,2.6550721516125426,5107.502509811278,0,2,0.8534205267386654,0.49964357885475946,4.94
18,6,22.81063046574748,66.55256981604862,2,0,1.3122010731732394,2793.1196168597317,1,7,1.6815438896313364,1.4814133444024808,5.59
14,4,18.31761878465266,53.24853014814029,2,1,2.0923274584297906,3955.2465051911204,0,19,1.495510416861226,0.33573923779112447,5.33
35,5,23.77805301498006,55.21449521877531,6,0,2.464380004279611,3719.390529095876,0,7,0.4319818313301972,1.5676884276728158,6.35
44,6,31.24931098693371,48.68617659511828,3,0,2.2408584833610954,3795.677864392009,0,4,0.6977166747382606,1.942106565415332,6.25
41,1,24.238218200985617,42.015488919749174,1,0,1.4649525962680194,5193.974359156353,0,1,1.2258080815313022,0.9411234252775363,4.51
7,1,12.088975572947929,41.69408061173215,4,0,3.021939503698777,3315.1179715503176,0,9,1.5834358591983753,0.8866627608428095,6.73
41,4,29.08553603076015,49.480695081053774,4,0,0.5061120663899912,3460.8314027195115,1,16,0.9548325113623348,1.4178061851247468,3.86
13,2,31.946787103063006,66.05460070400157,1,0,2.8863570182398504,3050.1787626570003,1,7,0.0,0.7620878332330673,4.98
18,1,24.645666626296666,55.524118091153035,4,0,1.597962943498594,6589.0773966698325,1,0,1.2560212688978423,1.3279127144826641,4.67
37,3,22.856599100789175,48.70524086408719,3,0,2.7786983722045404,2856.6196807166048,1,7,1.410015720093314,0.9801354174913846,5.79
13,3,14.262635247970575,51.11562702107268,4,0,1.1553139649409927,4713.253001211541,0,2,1.7080201280858827,1.979287734870204,5.51
36,5,17.67224031762699,27.781069776121537,6,0,2.731491706959449,2356.1050133379663,1,14,0.9445480291981485,2.034941530327176,6.11
31,1,20.465314352152184,47.02820642352052,6,1,3.877313407580501,4555.242789436773,0,4,1.1201357178242288,1.43697168740209,7.05
2,5,18.32779453414812,66.39967073208328,6,0,1.905311236471936,2622.136239409938,0,19,1.2515773536775967,1.4502235092925373,6.01
16,1,19.45296344579556,37.669618998412744,2,1,1.8833789265612844,4182.264933459837,0,23,1.2643159086077729,0.12300899941316579,3.82
9,4,22.617525535720905,31.546525767907802,1,0,2.932499471269967,4373.608768418899,1,15,1.7360836184819002,0.0,5.06
9,6,18.57728834401041,36.59341274166094,1,0,2.711069544265402,3910.2376428891303,0,5,1.6114390086819155,0.06242989475672733,5.01
38,1,29.59729039919595,47.60640799673983,3,0,1.1182658381233526,4847.3564331782145,0,7,1.3927774157035655,1.2573787623819572,4.49
11,2,22.372194850216726,54.05601942448661,5,0,3.607627125504371,4558.162379519578,0,9,1.3889212393631092,1.24085022045008,7.39
22,3,24.522688548829024,58.48043231958712,4,0,3.308948951095403,3180.425663086652,0,14,0.7617138882827292,0.7072805751942297,6.05
33,4,24.54650209584076,65.57167619173555,2,0,3.7820907204313494,4590.547762341103,0,9,0.0,1.4056462646115029,7.39
36,6,23.91323533848843,51.334788237107546,0,0,3.0459014853728394,4272.561675316761,1,17,1.304750041642885,1.3724799133912953,7.01
45,6,22.23726558040324,65.93709020931266,2,0,4.387810245484059,5148.566570829915,1,11,1.5483155273959044,0.0,7.37
23,3,26.99735100799057,37.085946200807,2,0,0.6273901867626446,2257.8910382541076,0,10,2.560828120394591,1.1624571805812847,4.56
45,6,28.04587798734883,73.0285469816582,4,0,4.023913748886102,4134.748190235203,1,1,0.0,1.4853563241784955,7.35
45,5,11.683846990215304,60.38801597181751,0,0,2.1100786254548485,4114.7068472509045,0,6,2.151683421096247,0.8037147025727669,6.38
34,4,14.81426638190429,24.895380759900412,3,0,1.9560310208475664,3553.8155365322236,1,23,0.0,0.8166990980564943,3.65
9,2,19.286013753439654,56.61379181358515,4,0,1.7855476948187592,5271.060107892351,1,21,0.9441849592051088,0.8483094385015657,4.73
24,3,16.422110589433984,89.76127318848467,1,0,3.0093504991959463,3147.4165636487164,1,0,0.37862878631511954,0.6313944807360525,6.53
8,1,18.324682097485955,85.75610067897884,0,0,3.300243262409971,4854.765016568227,0,14,2.1952700708844377,0.12173852871786328,7.25
7,1,19.735853738401737,54.729932447255905,1,0,2.0336566947635664,3131.010625767255,1,15,1.7234636873151903,1.2093406676443967,5.99
36,1,20.715460468653966,63.962597307563314,0,0,2.773578026948791,5591.291223058995,1,2,1.5799665384332942,0.0,5.75
18,4,14.544243762977274,38.3311685273257,1,0,5.263843270092682,4486.656193832071,1,10,1.0743346652900352,0.8951283185466614,8.38
3,2,19.928814899082724,35.82956057812548,4,0,1.8301218102862862,2131.2623521977775,1,7,0.0,2.0020126199035886,4.41
28,6,29.113379657866552,52.162969427499945,5,0,2.105521417164508,5364.127071410707,0,13,1.509536646566271,0.9756655037151915,5.43
6,2,20.743016647934105,47.686716336175124,0,0,3.919892321061062,4674.662176628639,0,12,0.5897324941500732,1.1158936077729442,6.44
44,2,24.959891318481887,57.22656150537136,6,0,0.9244874995981758,4109.600864520147,1,6,0.47702752682354277,0.2495765344387182,2.51
44,3,21.663471574841548,64.43477864561314,3,0,2.745115871589006,3232.255032518683,1,6,0.5136565881789814,1.942635676018426,6.25
21,4,22.574418732126293,63.87596669451345,4,0,0.5,2975.2513988858555,0,15,0.30058116683840097,1.1751280315035098,3.4
28,1,21.422468445781654,70.30093918165953,0,0,1.1204988195204428,4606.484623313155,0,13,0.0,0.722279177404985,3.74
